Song Name,Artist,Genre,Popularity
Din Dil,Neha Kakkar,Retro,88
Ishq Dil,Shreya Ghoshal,Indie,89
Mohabbat Tere,Neha Kakkar,Fusion,87
Mere Ishq,Badshah,Hip-Hop,100
Raat Zindagi,Arijit Singh,Retro,86
Mohabbat Raat,Neha Kakkar,Hip-Hop,89
Dil Raat,Shreya Ghoshal,Fusion,99
Mere Din,Jubin Nautiyal,Folk,92
Ishq Tere,Arijit Singh,Pop,100
Tere Tere,Arijit Singh,Indie,95
Pyar Din,Shreya Ghoshal,Hip-Hop,85
Tere Dil,Neha Kakkar,Bollywood,83
Mohabbat Jaan,Neha Kakkar,Retro,95
Tere Zindagi,Shreya Ghoshal,Retro,100
Dil Pyar,KK,Punjabi,91
Raat Din,Shreya Ghoshal,Punjabi,85
Mohabbat Tere,Shreya Ghoshal,Hip-Hop,81
Mere Mohabbat,Badshah,Fusion,92
Jaan Mohabbat,Arijit Singh,Fusion,83
Pyar Ishq,Neha Kakkar,Indie,98
Pyar Mohabbat,Arijit Singh,Hip-Hop,83
Mere Dil,Jubin Nautiyal,Indie,100
Mere Ishq,Arijit Singh,Retro,91
Jaan Mere,Badshah,Pop,85
Jaan Din,Arijit Singh,Punjabi,92
Zindagi Din,Badshah,Bollywood,98
Jaan Pyar,Neha Kakkar,Folk,94
Zindagi Mere,Badshah,Bollywood,80
Ishq Zindagi,Sonu Nigam,Punjabi,93
Mohabbat Mohabbat,Neha Kakkar,Retro,86
Mere Dil,Sonu Nigam,Retro,86
Tere Jaan,Badshah,Punjabi,94
Raat Zindagi,Atif Aslam,Pop,90
Jaan Din,Shreya Ghoshal,Punjabi,99
Raat Mere,Sonu Nigam,Pop,100
Din Mohabbat,KK,Punjabi,85
Din Raat,Arijit Singh,Punjabi,85
Raat Zindagi,Arijit Singh,Punjabi,81
Ishq Ishq,Shreya Ghoshal,Indie,100
Pyar Mere,Sonu Nigam,Bollywood,84
Dil Zindagi,Neha Kakkar,Folk,82
Raat Din,Sonu Nigam,Folk,95
Din Mohabbat,Atif Aslam,Punjabi,95
Mere Din,Badshah,Indie,89
Din Zindagi,Arijit Singh,Fusion,96
Zindagi Mere,Neha Kakkar,Retro,94
Zindagi Raat,Neha Kakkar,Retro,98
Jaan Raat,Sonu Nigam,Folk,93
Din Ishq,Badshah,Indie,97
Raat Din,Shreya Ghoshal,Pop,90
Ishq Raat,Atif Aslam,Fusion,92
Mohabbat Jaan,Arijit Singh,Pop,95
Mere Mohabbat,Sonu Nigam,Punjabi,98
Mere Dil,Sonu Nigam,Hip-Hop,86
Din Din,Neha Kakkar,Indie,89
Raat Din,Neha Kakkar,Punjabi,99
Jaan Raat,Neha Kakkar,Fusion,85
Mohabbat Mere,Neha Kakkar,Hip-Hop,86
Din Ishq,Shreya Ghoshal,Hip-Hop,90
Ishq Jaan,Arijit Singh,Retro,97
Tere Jaan,KK,Fusion,84
Ishq Mohabbat,Neha Kakkar,Folk,81
Mohabbat Pyar,Badshah,Indie,86
Jaan Zindagi,Shreya Ghoshal,Hip-Hop,97
Ishq Mohabbat,Atif Aslam,Hip-Hop,86
Din Tere,Shreya Ghoshal,Pop,87
Raat Mere,Atif Aslam,Hip-Hop,95
Dil Raat,Badshah,Indie,96
Zindagi Mohabbat,Arijit Singh,Fusion,86
Dil Din,Neha Kakkar,Fusion,98
Ishq Jaan,Sonu Nigam,Indie,94
Tere Pyar,Badshah,Pop,97
Pyar Dil,Jubin Nautiyal,Bollywood,99
Pyar Tere,Arijit Singh,Folk,94
Mohabbat Tere,Jubin Nautiyal,Bollywood,84
Pyar Ishq,Jubin Nautiyal,Indie,91
Jaan Ishq,Atif Aslam,Retro,92
Tere Raat,Atif Aslam,Bollywood,81
Ishq Dil,Badshah,Fusion,83
Dil Zindagi,Atif Aslam,Punjabi,95
Tere Jaan,Sonu Nigam,Fusion,99
Mere Mere,Shreya Ghoshal,Folk,85
Tere Zindagi,Atif Aslam,Hip-Hop,96
Zindagi Tere,Neha Kakkar,Punjabi,100
Pyar Mohabbat,KK,Punjabi,96
Tere Ishq,Atif Aslam,Indie,93
Raat Jaan,Arijit Singh,Fusion,95
Mere Dil,Badshah,Punjabi,93
Raat Mohabbat,Sonu Nigam,Folk,86
Din Mere,Badshah,Folk,88
Tere Jaan,Badshah,Indie,81
Mohabbat Tere,Neha Kakkar,Hip-Hop,89
Dil Zindagi,Sonu Nigam,Folk,100
Raat Pyar,Badshah,Punjabi,84
Ishq Dil,Atif Aslam,Indie,100
Ishq Raat,Neha Kakkar,Indie,88
Mohabbat Mere,Arijit Singh,Punjabi,83
Pyar Raat,Neha Kakkar,Hip-Hop,93
Pyar Raat,Neha Kakkar,Pop,99
Tere Dil,KK,Bollywood,86
Tere Pyar,Neha Kakkar,Hip-Hop,96
Zindagi Dil,Jubin Nautiyal,Bollywood,85
Mere Mohabbat,Badshah,Indie,97
Zindagi Raat,Atif Aslam,Bollywood,97
Ishq Ishq,Neha Kakkar,Pop,86
Mere Raat,Atif Aslam,Folk,80
Ishq Ishq,Badshah,Punjabi,87
Tere Dil,KK,Retro,92
Din Tere,Arijit Singh,Retro,100
Tere Dil,Shreya Ghoshal,Retro,97
Din Jaan,Neha Kakkar,Retro,86
Zindagi Raat,Sonu Nigam,Pop,87
Tere Jaan,Neha Kakkar,Retro,85
Pyar Dil,Arijit Singh,Folk,100
Din Pyar,Jubin Nautiyal,Pop,88
Jaan Mohabbat,Atif Aslam,Retro,87
Pyar Mere,Badshah,Indie,99
Mohabbat Din,Badshah,Pop,81
Din Dil,Neha Kakkar,Bollywood,84
Mere Ishq,KK,Fusion,90
Raat Dil,Jubin Nautiyal,Folk,85
Raat Din,KK,Punjabi,100
Mere Dil,Sonu Nigam,Indie,89
Mere Tere,Jubin Nautiyal,Fusion,88
Mere Pyar,Neha Kakkar,Indie,91
Jaan Ishq,KK,Indie,87
Din Dil,Jubin Nautiyal,Folk,82
Dil Raat,Atif Aslam,Hip-Hop,88
Ishq Jaan,Arijit Singh,Punjabi,97
Mere Pyar,KK,Hip-Hop,87
Tere Raat,KK,Folk,97
Zindagi Tere,Neha Kakkar,Retro,92
Raat Dil,Neha Kakkar,Fusion,100
Dil Dil,Badshah,Retro,86
Mere Ishq,Jubin Nautiyal,Punjabi,83
Tere Jaan,Shreya Ghoshal,Bollywood,91
Mohabbat Pyar,Shreya Ghoshal,Bollywood,85
Jaan Raat,KK,Indie,98
Pyar Mere,KK,Bollywood,82
Mohabbat Din,Shreya Ghoshal,Punjabi,83
Mohabbat Raat,Badshah,Folk,82
Pyar Ishq,Neha Kakkar,Hip-Hop,87
Mohabbat Mohabbat,Neha Kakkar,Retro,94
Dil Dil,Shreya Ghoshal,Pop,82
Mere Zindagi,Sonu Nigam,Punjabi,99
Mohabbat Dil,Atif Aslam,Hip-Hop,83
Jaan Mere,KK,Punjabi,90
Mere Tere,Neha Kakkar,Pop,92
Din Mohabbat,Atif Aslam,Indie,89
Zindagi Tere,Shreya Ghoshal,Pop,84
Din Pyar,Neha Kakkar,Fusion,92
Raat Pyar,Neha Kakkar,Folk,93
Jaan Din,Neha Kakkar,Folk,85
Mere Mere,Neha Kakkar,Folk,89
Zindagi Zindagi,Jubin Nautiyal,Indie,97
Jaan Mere,Badshah,Hip-Hop,96
Jaan Mohabbat,KK,Bollywood,90
Jaan Mere,Arijit Singh,Indie,81
Pyar Zindagi,Sonu Nigam,Bollywood,96
Dil Mohabbat,Sonu Nigam,Indie,97
Tere Raat,Arijit Singh,Hip-Hop,90
Ishq Mohabbat,KK,Bollywood,81
Mere Mere,Sonu Nigam,Indie,94
Jaan Jaan,Arijit Singh,Folk,94
Zindagi Ishq,Jubin Nautiyal,Pop,83
Zindagi Pyar,Badshah,Hip-Hop,95
Tere Dil,Arijit Singh,Hip-Hop,95
Dil Pyar,Sonu Nigam,Bollywood,88
Raat Dil,Jubin Nautiyal,Fusion,99
Ishq Zindagi,Sonu Nigam,Indie,88
Mohabbat Tere,Shreya Ghoshal,Retro,90
Dil Ishq,KK,Fusion,97
Jaan Mere,Shreya Ghoshal,Folk,86
Mere Tere,Arijit Singh,Folk,81
Ishq Din,Atif Aslam,Fusion,93
Mohabbat Ishq,Sonu Nigam,Hip-Hop,97
Mere Dil,Badshah,Punjabi,92
Tere Mohabbat,Arijit Singh,Hip-Hop,87
Pyar Jaan,Shreya Ghoshal,Punjabi,90
Pyar Raat,Atif Aslam,Bollywood,85
Zindagi Pyar,Shreya Ghoshal,Retro,88
Zindagi Mohabbat,KK,Pop,94
Din Tere,KK,Fusion,100
Pyar Raat,Neha Kakkar,Fusion,96
Jaan Tere,Badshah,Folk,93
Ishq Mere,KK,Retro,95
Pyar Mohabbat,Badshah,Punjabi,82
Mohabbat Din,Arijit Singh,Punjabi,100
Ishq Raat,Jubin Nautiyal,Hip-Hop,82
Pyar Ishq,Atif Aslam,Folk,96
Pyar Din,Arijit Singh,Pop,90
Jaan Jaan,Jubin Nautiyal,Fusion,97
Jaan Din,Arijit Singh,Fusion,90
Din Din,Badshah,Folk,100
Zindagi Mere,Sonu Nigam,Retro,88
Zindagi Dil,Arijit Singh,Punjabi,85
Tere Jaan,Shreya Ghoshal,Folk,90
Raat Jaan,Neha Kakkar,Retro,100
Pyar Mere,Neha Kakkar,Pop,99
Jaan Mere,Shreya Ghoshal,Folk,98
Dil Mere,Jubin Nautiyal,Indie,83
Din Zindagi,Neha Kakkar,Bollywood,99
Raat Tere,KK,Pop,82
Pyar Din,KK,Punjabi,81
Mohabbat Zindagi,Shreya Ghoshal,Indie,94
Zindagi Mohabbat,Badshah,Pop,98
Jaan Ishq,Arijit Singh,Fusion,84
Mere Tere,Badshah,Retro,86
Raat Mohabbat,Neha Kakkar,Punjabi,91
Ishq Jaan,Neha Kakkar,Bollywood,93
Raat Jaan,Arijit Singh,Pop,94
Dil Mere,Jubin Nautiyal,Indie,93
Raat Pyar,Atif Aslam,Bollywood,94
Tere Dil,Shreya Ghoshal,Retro,84
Mere Jaan,KK,Folk,97
Mohabbat Mohabbat,Sonu Nigam,Fusion,83
Zindagi Tere,Jubin Nautiyal,Retro,91
Jaan Mohabbat,Shreya Ghoshal,Pop,98
Tere Raat,Badshah,Punjabi,82
Jaan Dil,Badshah,Retro,85
Din Zindagi,Arijit Singh,Pop,91
Mohabbat Pyar,Jubin Nautiyal,Folk,94
Din Zindagi,Arijit Singh,Hip-Hop,97
Ishq Din,Neha Kakkar,Punjabi,85
Jaan Raat,Atif Aslam,Punjabi,86
Mere Din,Shreya Ghoshal,Punjabi,95
Zindagi Mere,Neha Kakkar,Fusion,85
Tere Mere,Badshah,Hip-Hop,87
Mohabbat Mere,Jubin Nautiyal,Retro,83
Mere Raat,Shreya Ghoshal,Folk,93
Mere Tere,Atif Aslam,Retro,80
Mere Mere,KK,Retro,95
Jaan Din,KK,Bollywood,84
Dil Pyar,KK,Retro,81
Dil Ishq,Arijit Singh,Fusion,99
Din Pyar,Badshah,Retro,82
Dil Zindagi,Jubin Nautiyal,Folk,95
Pyar Mohabbat,Shreya Ghoshal,Retro,87
Pyar Mohabbat,KK,Retro,94
Mohabbat Dil,Neha Kakkar,Pop,95
Raat Din,KK,Pop,86
Tere Dil,Neha Kakkar,Retro,83
Din Pyar,KK,Hip-Hop,81
Ishq Pyar,Jubin Nautiyal,Punjabi,85
Dil Mere,Atif Aslam,Punjabi,95
Mohabbat Ishq,Jubin Nautiyal,Indie,88
Ishq Din,Jubin Nautiyal,Retro,88
Jaan Jaan,Jubin Nautiyal,Pop,98
Mohabbat Tere,Atif Aslam,Hip-Hop,91
Raat Mohabbat,Atif Aslam,Retro,96
Pyar Mohabbat,Shreya Ghoshal,Punjabi,84
Din Ishq,Neha Kakkar,Hip-Hop,93
Din Zindagi,Jubin Nautiyal,Retro,92
Zindagi Ishq,Sonu Nigam,Fusion,81
Jaan Pyar,Atif Aslam,Hip-Hop,90
Dil Pyar,Sonu Nigam,Bollywood,80
Mere Ishq,Shreya Ghoshal,Hip-Hop,80
Pyar Zindagi,Atif Aslam,Folk,89
Mohabbat Raat,Arijit Singh,Hip-Hop,91
Din Raat,Jubin Nautiyal,Pop,100
Mohabbat Mohabbat,Arijit Singh,Bollywood,91
Tere Jaan,KK,Pop,90
Raat Din,Badshah,Retro,93
Ishq Zindagi,KK,Indie,100
Tere Raat,Atif Aslam,Bollywood,96
Mohabbat Mohabbat,Neha Kakkar,Hip-Hop,82
Tere Din,Neha Kakkar,Punjabi,95
Jaan Din,Shreya Ghoshal,Retro,87
Mere Raat,Shreya Ghoshal,Retro,93
Dil Dil,Badshah,Indie,93
Raat Tere,Arijit Singh,Indie,84
Mere Din,Shreya Ghoshal,Fusion,93
Zindagi Mohabbat,Neha Kakkar,Pop,88
Jaan Din,Atif Aslam,Indie,96
Mohabbat Ishq,Sonu Nigam,Fusion,90
Mohabbat Ishq,Jubin Nautiyal,Punjabi,97
Tere Mere,Neha Kakkar,Pop,98
Zindagi Ishq,KK,Folk,87
Ishq Dil,KK,Fusion,94
Pyar Pyar,Badshah,Retro,86
Mere Ishq,Shreya Ghoshal,Hip-Hop,100
Raat Mohabbat,Neha Kakkar,Fusion,87
Tere Pyar,KK,Punjabi,83
Dil Mohabbat,Badshah,Hip-Hop,90
Jaan Jaan,Sonu Nigam,Retro,98
Ishq Mere,Jubin Nautiyal,Hip-Hop,81
Mere Mere,Atif Aslam,Hip-Hop,82
Mohabbat Dil,Shreya Ghoshal,Indie,100
Raat Pyar,KK,Fusion,93
Jaan Ishq,Arijit Singh,Hip-Hop,99
Jaan Ishq,Sonu Nigam,Hip-Hop,90
Pyar Dil,Atif Aslam,Fusion,87
Zindagi Zindagi,Neha Kakkar,Indie,86
Ishq Tere,Atif Aslam,Fusion,99
Jaan Pyar,Neha Kakkar,Retro,94
Din Din,Badshah,Retro,97
Mere Mohabbat,KK,Fusion,99
Mohabbat Zindagi,Badshah,Hip-Hop,94
Zindagi Mohabbat,Shreya Ghoshal,Hip-Hop,94
Ishq Dil,Atif Aslam,Retro,83
Ishq Pyar,Jubin Nautiyal,Indie,99
Jaan Pyar,Atif Aslam,Retro,97
Mere Pyar,Neha Kakkar,Bollywood,82
Raat Ishq,Sonu Nigam,Folk,86
Ishq Raat,Shreya Ghoshal,Indie,83
Pyar Mere,Badshah,Bollywood,87
Zindagi Tere,Jubin Nautiyal,Punjabi,100
Ishq Ishq,Arijit Singh,Indie,95
Din Jaan,Jubin Nautiyal,Hip-Hop,94
Pyar Dil,Jubin Nautiyal,Pop,86
Din Zindagi,Neha Kakkar,Pop,83
Mere Jaan,Jubin Nautiyal,Pop,97
Dil Mohabbat,Atif Aslam,Bollywood,86
Mohabbat Pyar,KK,Retro,86
Mere Pyar,Arijit Singh,Punjabi,89
Mohabbat Pyar,Sonu Nigam,Hip-Hop,87
Zindagi Jaan,Badshah,Bollywood,96
Raat Jaan,KK,Punjabi,97
Raat Ishq,Badshah,Fusion,97
Din Pyar,Sonu Nigam,Retro,85
Jaan Mohabbat,Atif Aslam,Bollywood,86
Jaan Mohabbat,Atif Aslam,Pop,89
Zindagi Din,Atif Aslam,Bollywood,80
Raat Mohabbat,Shreya Ghoshal,Retro,83
Ishq Tere,Neha Kakkar,Retro,86
Dil Raat,Jubin Nautiyal,Punjabi,99
Tere Zindagi,Atif Aslam,Indie,84
Mere Mere,KK,Bollywood,81
Zindagi Pyar,Shreya Ghoshal,Folk,80
Pyar Dil,Arijit Singh,Hip-Hop,81
Tere Zindagi,Jubin Nautiyal,Pop,93
Din Jaan,Neha Kakkar,Folk,85
Zindagi Tere,Atif Aslam,Pop,83
Mere Tere,Jubin Nautiyal,Fusion,94
Pyar Jaan,Jubin Nautiyal,Bollywood,91
Mere Jaan,Arijit Singh,Hip-Hop,93
Din Jaan,Arijit Singh,Indie,97
Tere Tere,Sonu Nigam,Indie,92
Jaan Pyar,Neha Kakkar,Pop,90
Din Mere,Atif Aslam,Fusion,81
Mohabbat Mere,Sonu Nigam,Pop,83
Pyar Tere,Badshah,Indie,93
Mohabbat Mere,Sonu Nigam,Folk,82
Raat Mere,Atif Aslam,Indie,88
Raat Tere,KK,Retro,87
Raat Mohabbat,Badshah,Indie,99
Ishq Dil,Neha Kakkar,Bollywood,80
Pyar Mohabbat,Jubin Nautiyal,Hip-Hop,83
Mere Pyar,Sonu Nigam,Pop,99
Jaan Zindagi,Arijit Singh,Fusion,90
Raat Dil,Badshah,Folk,98
Dil Din,Sonu Nigam,Hip-Hop,95
Dil Ishq,KK,Indie,96
Mohabbat Jaan,Shreya Ghoshal,Pop,85
Tere Pyar,Shreya Ghoshal,Bollywood,98
Mohabbat Ishq,Shreya Ghoshal,Bollywood,80
Dil Tere,Badshah,Bollywood,98
Mere Mohabbat,Arijit Singh,Bollywood,80
Dil Raat,Atif Aslam,Pop,90
Raat Zindagi,Jubin Nautiyal,Pop,85
Mere Mohabbat,Badshah,Punjabi,93
Ishq Dil,Badshah,Retro,86
Mohabbat Mohabbat,Atif Aslam,Folk,89
Zindagi Zindagi,KK,Fusion,93
Mohabbat Zindagi,Shreya Ghoshal,Bollywood,89
Mohabbat Raat,Jubin Nautiyal,Bollywood,95
Jaan Raat,KK,Retro,84
Jaan Mohabbat,Shreya Ghoshal,Hip-Hop,93
Mohabbat Mere,Badshah,Folk,87
Dil Pyar,Neha Kakkar,Retro,94
Zindagi Raat,Shreya Ghoshal,Punjabi,91
Pyar Jaan,Arijit Singh,Folk,95
Zindagi Tere,Shreya Ghoshal,Hip-Hop,89
Ishq Jaan,Neha Kakkar,Folk,98
Tere Din,Neha Kakkar,Folk,91
Raat Jaan,Atif Aslam,Bollywood,98
Jaan Jaan,KK,Fusion,89
Din Din,Shreya Ghoshal,Punjabi,97
Ishq Mohabbat,Badshah,Folk,87
Jaan Tere,Badshah,Folk,82
Pyar Tere,Badshah,Retro,93
Din Din,Badshah,Bollywood,93
Din Din,Sonu Nigam,Retro,82
Mohabbat Raat,Atif Aslam,Hip-Hop,96
Jaan Jaan,Jubin Nautiyal,Retro,97
Raat Mere,Shreya Ghoshal,Bollywood,98
Tere Zindagi,KK,Pop,95
Mohabbat Dil,Sonu Nigam,Hip-Hop,91
Mohabbat Dil,Shreya Ghoshal,Indie,92
Mohabbat Mere,Atif Aslam,Hip-Hop,89
Mere Ishq,KK,Pop,84
Mohabbat Pyar,Arijit Singh,Fusion,97
Ishq Pyar,Arijit Singh,Hip-Hop,93
Pyar Ishq,Atif Aslam,Retro,90
Tere Zindagi,Badshah,Hip-Hop,97
Mere Dil,Atif Aslam,Indie,80
Din Mere,Shreya Ghoshal,Pop,100
Jaan Raat,Badshah,Folk,86
Tere Zindagi,Neha Kakkar,Indie,84
Din Din,Badshah,Retro,84
Din Zindagi,Neha Kakkar,Retro,89
Raat Dil,Arijit Singh,Hip-Hop,84
Raat Mere,Neha Kakkar,Indie,98
Zindagi Dil,Arijit Singh,Bollywood,98
Pyar Tere,Jubin Nautiyal,Retro,100
Zindagi Jaan,Shreya Ghoshal,Indie,98
Jaan Mohabbat,Sonu Nigam,Retro,97
Din Zindagi,KK,Retro,86
Dil Din,Jubin Nautiyal,Bollywood,84
Tere Tere,Arijit Singh,Bollywood,81
Dil Zindagi,Jubin Nautiyal,Retro,92
Zindagi Tere,Neha Kakkar,Indie,96
Raat Mohabbat,Shreya Ghoshal,Indie,86
Mohabbat Raat,Badshah,Fusion,96
Tere Mohabbat,Sonu Nigam,Folk,90
Pyar Dil,KK,Indie,95
Zindagi Zindagi,Arijit Singh,Bollywood,89
Zindagi Zindagi,Neha Kakkar,Pop,86
Dil Raat,Badshah,Punjabi,97
Mohabbat Raat,Badshah,Indie,92
Jaan Tere,Shreya Ghoshal,Bollywood,89
Ishq Din,Shreya Ghoshal,Folk,97
Dil Tere,Neha Kakkar,Retro,99
Zindagi Jaan,Shreya Ghoshal,Punjabi,95
Jaan Dil,Badshah,Folk,90
Zindagi Zindagi,Sonu Nigam,Retro,100
Pyar Jaan,Neha Kakkar,Folk,86
Mohabbat Pyar,KK,Bollywood,88
Tere Dil,Sonu Nigam,Indie,92
Mere Tere,Jubin Nautiyal,Pop,84
Ishq Jaan,Arijit Singh,Bollywood,96
Raat Mohabbat,Arijit Singh,Punjabi,100
Jaan Pyar,Shreya Ghoshal,Hip-Hop,87
Jaan Din,Badshah,Bollywood,81
Mere Mere,Shreya Ghoshal,Hip-Hop,93
Mohabbat Dil,Sonu Nigam,Indie,93
Raat Dil,Badshah,Folk,82
Zindagi Mere,Sonu Nigam,Folk,92
Zindagi Jaan,KK,Fusion,80
Zindagi Din,Badshah,Retro,86
Mere Mere,Badshah,Indie,87
Zindagi Jaan,Jubin Nautiyal,Indie,83
Zindagi Ishq,Jubin Nautiyal,Retro,86
Dil Mohabbat,Badshah,Bollywood,80
Zindagi Tere,Arijit Singh,Fusion,99
Mere Pyar,Atif Aslam,Folk,97
Raat Mere,Arijit Singh,Pop,86
Zindagi Pyar,Sonu Nigam,Fusion,86
Mohabbat Ishq,Neha Kakkar,Indie,99
Mohabbat Mere,Arijit Singh,Hip-Hop,100
Mohabbat Tere,Badshah,Hip-Hop,96
Mere Din,Arijit Singh,Bollywood,92
Raat Raat,Sonu Nigam,Pop,97
Ishq Dil,Shreya Ghoshal,Pop,99
Raat Zindagi,Arijit Singh,Bollywood,85
Tere Zindagi,Sonu Nigam,Punjabi,93
Pyar Din,Arijit Singh,Indie,84
Jaan Zindagi,Shreya Ghoshal,Hip-Hop,85
Zindagi Tere,Neha Kakkar,Folk,95
Dil Tere,Shreya Ghoshal,Hip-Hop,81
Din Pyar,Jubin Nautiyal,Hip-Hop,82
Dil Ishq,Sonu Nigam,Hip-Hop,93
Din Raat,Jubin Nautiyal,Fusion,88
Pyar Ishq,Atif Aslam,Fusion,95
Zindagi Pyar,Sonu Nigam,Bollywood,89
Dil Raat,Shreya Ghoshal,Bollywood,90
Pyar Dil,Atif Aslam,Fusion,96
Dil Zindagi,Jubin Nautiyal,Hip-Hop,100
Tere Jaan,KK,Folk,83
Mohabbat Mere,Badshah,Hip-Hop,95
Dil Jaan,Sonu Nigam,Retro,85
Ishq Raat,Badshah,Punjabi,94
Mohabbat Pyar,Arijit Singh,Indie,92
Mere Zindagi,KK,Fusion,91
Zindagi Mohabbat,Atif Aslam,Fusion,93
Mohabbat Mohabbat,Neha Kakkar,Punjabi,90
Raat Zindagi,Badshah,Punjabi,87
Jaan Tere,Arijit Singh,Hip-Hop,97
Dil Din,Shreya Ghoshal,Fusion,95
Din Pyar,Jubin Nautiyal,Indie,91
Mere Tere,Arijit Singh,Indie,84
Jaan Dil,Arijit Singh,Fusion,88
Din Din,Arijit Singh,Fusion,99
Zindagi Jaan,Atif Aslam,Fusion,89
Mohabbat Zindagi,KK,Indie,94
Din Jaan,Jubin Nautiyal,Punjabi,80
Tere Dil,Shreya Ghoshal,Pop,83
Din Ishq,Jubin Nautiyal,Bollywood,95
Tere Zindagi,Sonu Nigam,Retro,81
Dil Mere,Badshah,Fusion,98
Mohabbat Jaan,Jubin Nautiyal,Bollywood,89
Mere Tere,Neha Kakkar,Hip-Hop,86
Zindagi Pyar,KK,Hip-Hop,92
Ishq Mohabbat,Shreya Ghoshal,Fusion,86
Ishq Raat,Sonu Nigam,Folk,91
Ishq Mohabbat,Neha Kakkar,Indie,86
Mohabbat Mere,Sonu Nigam,Fusion,100
Zindagi Mohabbat,Shreya Ghoshal,Fusion,100
Dil Tere,Shreya Ghoshal,Fusion,81
Mere Din,Badshah,Bollywood,98
Ishq Raat,Neha Kakkar,Retro,86
Jaan Pyar,Jubin Nautiyal,Pop,87
Ishq Zindagi,Atif Aslam,Retro,95
Raat Tere,Jubin Nautiyal,Pop,83
Mere Din,Neha Kakkar,Hip-Hop,88
Din Raat,Arijit Singh,Punjabi,93
Pyar Jaan,Badshah,Hip-Hop,84
Tere Pyar,Atif Aslam,Retro,83
Ishq Tere,Atif Aslam,Fusion,100
Tere Din,Jubin Nautiyal,Pop,84
Tere Pyar,Neha Kakkar,Bollywood,88
Tere Jaan,Sonu Nigam,Punjabi,99
Ishq Mere,Neha Kakkar,Hip-Hop,80
Ishq Mere,KK,Retro,100
Mohabbat Pyar,KK,Folk,94
Mere Dil,Atif Aslam,Indie,97
Jaan Zindagi,Atif Aslam,Indie,100
Tere Mohabbat,Atif Aslam,Pop,88
Mere Ishq,Badshah,Fusion,86
Zindagi Raat,Jubin Nautiyal,Pop,94
Mohabbat Mohabbat,Arijit Singh,Punjabi,96
Din Tere,Jubin Nautiyal,Indie,82
Jaan Pyar,Neha Kakkar,Punjabi,81
Dil Tere,Badshah,Bollywood,94
Pyar Ishq,Atif Aslam,Indie,98
Jaan Dil,Badshah,Fusion,84
Dil Mohabbat,Neha Kakkar,Indie,87
Pyar Dil,Neha Kakkar,Indie,80
Din Jaan,KK,Pop,97
Mohabbat Ishq,Atif Aslam,Punjabi,94
Pyar Jaan,Shreya Ghoshal,Hip-Hop,82
Mere Raat,Neha Kakkar,Folk,92
Din Mohabbat,Atif Aslam,Retro,93
Dil Raat,Sonu Nigam,Indie,95
Ishq Pyar,Jubin Nautiyal,Folk,97
Mere Dil,Arijit Singh,Pop,100
Mere Mohabbat,Atif Aslam,Punjabi,94
Tere Tere,Shreya Ghoshal,Retro,95
Jaan Ishq,Shreya Ghoshal,Folk,98
Zindagi Din,Neha Kakkar,Folk,96
Mohabbat Ishq,Neha Kakkar,Pop,92
Pyar Tere,Arijit Singh,Fusion,90
Jaan Zindagi,Neha Kakkar,Pop,92
Jaan Jaan,Neha Kakkar,Indie,98
Dil Mere,Badshah,Hip-Hop,96
Raat Din,KK,Folk,94
Dil Ishq,Atif Aslam,Pop,86
Pyar Mohabbat,KK,Bollywood,100
Mohabbat Tere,Shreya Ghoshal,Hip-Hop,81
Din Zindagi,Shreya Ghoshal,Folk,84
Dil Tere,Atif Aslam,Fusion,97
Pyar Mere,KK,Folk,92
Ishq Dil,Jubin Nautiyal,Fusion,88
Dil Dil,Atif Aslam,Retro,84
Pyar Din,Arijit Singh,Retro,88
Ishq Din,Arijit Singh,Hip-Hop,88
Pyar Dil,Neha Kakkar,Pop,91
Jaan Zindagi,Badshah,Hip-Hop,93
Jaan Dil,Sonu Nigam,Hip-Hop,99
Pyar Zindagi,Sonu Nigam,Folk,92
Mohabbat Raat,Jubin Nautiyal,Bollywood,82
Din Raat,Jubin Nautiyal,Indie,92
Tere Pyar,Shreya Ghoshal,Retro,83
Ishq Jaan,Jubin Nautiyal,Hip-Hop,97
Jaan Jaan,Neha Kakkar,Bollywood,96
Din Mohabbat,Jubin Nautiyal,Bollywood,80
Tere Mohabbat,Sonu Nigam,Hip-Hop,100
Jaan Din,Sonu Nigam,Folk,81
Raat Pyar,Atif Aslam,Bollywood,100
Dil Ishq,Badshah,Pop,94
Tere Tere,Sonu Nigam,Hip-Hop,85
Mohabbat Mere,Jubin Nautiyal,Pop,82
Ishq Dil,Badshah,Punjabi,85
Raat Jaan,Badshah,Hip-Hop,80
Mohabbat Dil,Sonu Nigam,Indie,81
Mohabbat Ishq,Atif Aslam,Indie,89
Mohabbat Jaan,Shreya Ghoshal,Indie,86
Ishq Zindagi,Shreya Ghoshal,Retro,90
Zindagi Ishq,Badshah,Pop,98
Din Din,Arijit Singh,Indie,100
Mere Zindagi,Shreya Ghoshal,Hip-Hop,98
Raat Pyar,Jubin Nautiyal,Punjabi,94
Mere Zindagi,Badshah,Hip-Hop,92
Mere Dil,Sonu Nigam,Hip-Hop,93
Ishq Tere,Neha Kakkar,Hip-Hop,87
Mohabbat Din,Shreya Ghoshal,Folk,92
Mere Ishq,Arijit Singh,Pop,97
Tere Ishq,Shreya Ghoshal,Pop,99
